ClubName,LocationAddress,PostalAddress,Region,Contact,Email,Phone,Website,Facilities
Tulfarris Golf Club,Blessington Lakes Blessington Co Wicklow,Tulfarris Golf Club,Wicklow,Norma Storey,honsectulfarrisgc@gmail.com,045867609,http://www.tulfarrisgolfclub.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: True); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 15, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 50, Available: True)"
Tullamore Golf Club,Brookfield Tullamore Co Offaly,,Offaly,Kevin Doheny,info@tullamoregolfclub.ie,0579321439,http://www.tullamoregolfclub.ie,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: False); Pro Shop (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 0, Available: False); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 0, Available: False)"
Virginia Golf Club,Park Hotel Virginia Co. Cavan.,,Cavan,Pat Murphy (Hon Sec.),,0857475515,http://www.virginiagolfclub.ie,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 9, Available: True); Golf Buggies (Quantity: 0, Available: False); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 0, Available: False)"
Warrenpoint Golf Club,Lower Dromore Road Warrenpoint BT34 3LN,Warrenpoint Golf Club Ltd Lower Dromore Road Warrenpoint BT34 3LN,Down,Peter Fitzsimmons,office@warrenpointgolf.com,02841753695,,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: False); Pro Shop (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 0, Available: False); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 0, Available: False)"
Waterford Castle Golf Club,"Hotel & Golf Resort The Island, Ballinakill Co. Waterford Ireland","Beechwood House, Holycross Butlerstown North, Co. Waterford X91X6PD",Waterford,Kieran Mulhall,deiseeileen@gmail.com,051871633,http://www.waterfordcastleresort.com/golf,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: True); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 10, Available: True); Golf Buggies (Quantity: 6, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: True); Pull/Push Carts (Quantity: 0, Available: True)"
Waterford Golf Club,Newrath Ferrybank Waterford,Waterford Golf Club Newrath Waterford  X91 P768,Waterford,Kevin Finnegan ,,051876748,http://www.waterfordgolfclub.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: True); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 2, Available: True); Golf Buggies (Quantity: 4, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 3, Available: True); Pull/Push Carts (Quantity: 30, Available: True)"
Waterville Golf Club,Waterville Co. Kerry,,Kerry,,honsecretary@watervillegolfclub.net,0669474102,http://watervillegolfclub.net,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: False); Pro Shop (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 0, Available: False); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 0, Available: False)"
West Waterford Golf Club,Dungarvan Co. Waterford,,Waterford,,info@westwaterfordgolf.com,05843216,http://www.westwaterfordgolf.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 5, Available: True); Golf Buggies (Quantity: 3, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 20, Available: True)"
Westmanstown Golf Club,Clonsilla Dublin 15 Ireland,,Dublin,,info@westmanstowngolfclub.ie,018205817,http://www.westmanstowngolfclub.ie/index.html,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: True); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 6, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 20, Available: True)"
Westport Golf Club,Carrowholly Westport Co. Mayo F28 VY07,,Mayo,,info@westportgolfclub.com,09828262,http://www.westportgolfclub.ie,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: True); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 10, Available: True); Golf Buggies (Quantity: 11, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: True); Pull/Push Carts (Quantity: 30, Available: True)"
Wexford Golf Club,Mulgannon Wexford,,Wexford,,info@wexfordgolfclub.ie,0539142238,http://www.wexfordgolfclub.ie,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 5, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 6, Available: True); Pull/Push Carts (Quantity: 70, Available: True)"
Whitehead Golf Club,McCrae's Brae Whitehead Co Antrim BT38 9NZ,,Antrim,,shelagh@whiteheadgolfclub.co.uk,0289370820,http://whiteheadgolfclub.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 2, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 5, Available: True); Pull/Push Carts (Quantity: 0, Available: False)"
Wicklow Golf Club,Dunbur Road Wicklow Co. Wicklow,,Wicklow,Anne Merrigan ,info@wicklowgolfclub.ie,040467379,http://www.wicklowgolfclub.ie,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 1, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 3, Available: True); Golf Buggies (Quantity: 10, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: True); Pull/Push Carts (Quantity: 50, Available: True)"
Williamstown Golf Club,Williamstown Golf Club Outer Ring Road Williamstown Waterford City,"Williamstown Golf Club Outer Ring Road, Williamstown Waterford City",Waterford,John Shanahan,johnshanahan1@yahoo.co.uk,051 849 610,https://www.williamstowngolfclub.ie/,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: False); Pro Shop (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 0, Available: False); Golf Buggies (Quantity: 0, Available: False); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 0, Available: False); Pull/Push Carts (Quantity: 0, Available: False)"
Woodbrook Golf Club,Dublin Road Bray Co. Wicklow,,Wicklow,Jim Melody,golf@woodbrook.ie,012824799,http://www.woodbrook.ie,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 6, Available: True); Golf Buggies (Quantity: 6, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 6, Available: True); Pull/Push Carts (Quantity: 25, Available: True)"
Woodenbridge Golf Club,Vale of Avoca Woodenbridge Arklow Co  Wicklow,,Wicklow,,Paulmastersongolf@gmail.com,040235202,http://www.woodenbridge.ie/,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: True); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 5, Available: True); Golf Buggies (Quantity: 11, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 4, Available: True); Pull/Push Carts (Quantity: 30, Available: True)"
Woodstock Golf Club,Shanaway Road Ennis Co Clare.,,Clare,,jarlathfahy3@gmail.com,0656829463,http://woodstockgolfclub.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 8, Available: True); Golf Buggies (Quantity: 4, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 2, Available: True); Pull/Push Carts (Quantity: 50, Available: True)"
Youghal Golf Club,Knockaverry Youghal Co. Cork.,Knockaverry Youghal Co.Cork P36 A335,Cork,Eleanor Hegarty,,02492787,http://www.youghalgolfclub.com,"Adventure Golf (Quantity: 0, Available: False); Driving Range (Quantity: 0, Available: False); Golf Course (Non-rated) (Quantity: 0, Available: False); Golf Course (WHS™ Rated) (Quantity: 0, Available: False); Mini Golf (Quantity: 0, Available: False); Short Course (Quantity: 0, Available: False); Practice Putting Green (Quantity: 0, Available: True); Pro Shop (Quantity: 0, Available: True); Driving Range (Quantity: 0, Available: False); Caddies (Quantity: 0, Available: False); Club Sets (Quantity: 2, Available: True); Golf Buggies (Quantity: 4, Available: True); Golf Shoes (Quantity: 0, Available: False); Motorised Carts (Quantity: 2, Available: True); Pull/Push Carts (Quantity: 10, Available: True)"
